X,Y,Category,Outbreak,Location,Continent,Lat,Long,Date,Year,Cases,Fatalities,Impact Scale,Source Citation,Source
0,0,Measles,Measles,"Iannelli, Vincent . ""Measles Case Count."" About Pediatrics - Pediatric Parenting and Medical Advice.",North America,0,0,"CBS Detroit. ""3 Cases Of Tetanus Reported In Michigan."" July 28, 2011.",2011,26,0,Epidemic,http://detroit.cbslocal.com/2011/07/28/3-cases-of-tetanus-reported-in-michigan/,U.S. (Minnesota)
0,1,Measles,Measles,46.72955,North America,1,0,"Walker, Jean . ""Ongoing outbreak of mumps infection in Oban, Scotland, November 2010 to January 2011."" Eurosurveillance 16, no. 8 (2011).",2011,4,0,Secondary,http://www.startribune.com/three-measles-cases-confirmed-in-hennepin-county/419425734/,U.S. (New Jersey)
0.0,-74.405661,Measles,Measles,40.058324,North America,-74.405661,0,31.44741,2011,1,0,Isolated,http://www.paramuspost.com/article.php/20110701163335826,U.S. (New Mexico)
0.0,-105.032364,Measles,Measles,34.97273,North America,-105.032364,0,10/2011,2011,6,0,Secondary,http://www.kob.com/article/stories/S2288730.shtml,"U.S. (New York, Brooklyn)"
40.65001,0.0,Measles,Measles,"Carrick, Nathan . ""Fourth case of measles reported in Montgomery."" Gazzette.net, April 13, 2009.",North America,0,40.65001,3/2011,2011,2,0,Cluster,-73.95001,"Hartocollis, Anemona. ""Health Department Reports Spike in Measles Cases in Brooklyn."" The New York Times, October 21, 2011."
0,0,Measles,Measles,"Carrick, Nathan . ""Fourth case of measles reported in Montgomery."" Gazzette.net, April 13, 2009.",North America,0,0,5/2011,2011,1,0,Isolated,-73.995973,"Center for Disease Control and Prevention, ""Measles --- United States, January--May 20, 2011,"" May 27, 2011."
0,0,Measles,Measles,"Carrick, Nathan . ""Fourth case of measles reported in Montgomery."" Gazzette.net, April 13, 2009.",North America,0,0,27.023804,2011,1,0,Isolated,-74.15973,"Staff Reporter. Official Wire, ""RPI Student Confirmed To Have Measles,"" May 18, 2011."
0,0,Whooping Cough,Whooping Cough,"Huffingtonpost, ""Brooklyn Mumps Outbreak: 57 Confirmed Cases In Borough Park,"" October 23, 2009.",North America,0,0,1/2011-12/2011,2011,70,0,Epidemic,47.55149,-101.00201
0.0,-73.005973,Measles,Measles,http://www.officialwire.com/main.php?action=posted_news&rid=53181&catid=60,North America,-73.005973,0,5/2011,2011,4,0,Isolated,http://www.ny1.com/content/top_stories/140597/doh--higher-number-of-measles-cases-reported,"U.S. (Pennsylvania, Bucks County)"
0.0,-75.24791,Measles,Measles,40.4108,North America,-75.24791,0,2/2011,2011,5,0,Cluster,http://www.cidrap.umn.edu/cidrap/content/other/news/may0611measles.html,"U.S. (Pennsylvania, Perry County)"
0.0,-77.240515,Measles,Measles,40.371376,North America,-77.240515,0,4/2011,2011,1,0,Isolated,http://www.pennlive.com/perry-county-times/index.ssf/2011/02/health_department_acts_to_cont.html,U.S. (Rhode Island)
0.0,-71.477429,Measles,Measles,41.580095,North America,-71.477429,0,3/2011,2011,2,0,Cluster,http://abcnews.go.com/Health/w_ParentingResource/measles-outbreak-jersey-rhode-island-warn-people-watch/story?id=13493663,U.S. (Tennessee)
0.0,-77.194525,Measles,Measles,41.203322,North America,-77.194525,0,4/2011,2011,1,0,Isolated,35.517491,-86.580447
0,0,Measles,Measles,"Jones, Tiana . ""Number of measles cases rises."" WKRN-TV (Nashville), May 17, 2011.",North America,0,0,27.023804,2011,6,0,Isolated,http://www.chron.com/disp/story.mpl/metropolitan/7503980.html,"U.S. (Utah, Cache County)"
0.0,-111.76147,Measles,Measles,41.756,North America,-111.76147,0,42.003812,2011,4,0,Cluster,"http://www.fox13now.com/news/local/kstu-utah-measles-6-cases-of-measles-confirmed-in-cache-county-20110711,0,2777089.story",U.S. (Utah)
0.0,-111.09373,Whooping Cough,Whooping Cough,39.32098,North America,-111.09373,0,4/2011,2011,32,0,Cluster,http://www.skinandallergynews.com/news/medical-dermatology/single-article/measles-called-eliminated-in-us-despite-outbreak/12550505d6.html,"U.S. (Virginia, Floyd County)"
0,0,Measles,Measles,"Templeton, David. ""Source of Measles outbreak was visitor from India."" Pittsburgh Post Gazette. April 10, 2009.",North America,0,0,5/2011,2011,3,0,Secondary,36.94463,-80.32131
0,0,Measles,Measles,"Barnett, Erin. ""Floyd school to re-open Monday after whooping cough outbreak."" WSLS10. April 6, 2011.",North America,0,0,09/2011,2011,3,0,Secondary,http://www.newsplex.com/home/headlines/Confirmed_Cases_of_Measles_in_Charlottesville_122652194.html,U.S. (Wisconsin)
-88.78787,43.78444,Whooping Cough,Whooping Cough,"Barnett, Erin. ""Floyd school to re-open Monday after whooping cough outbreak."" WSLS10. April 6, 2011.",North America,43.78444,-88.78787,1/2011-12/2011,2011,1078,0,Epidemic,"The Associated Press. ""Measles Cases Traced to Unvaccinated Tot ."" WMTV, September 22, 2011.",http://www.nbc15.com/state/headlines/Measles_Cases_Traced_to_Unvaccinated_Tot_130397013.html
0.0,-89.8505,Whooping Cough,Whooping Cough,44.85045,North America,-89.8505,0,4/2012,2012,1,1,Isolated,http://lacrossetribune.com/news/local/county-reports-spike-in-whooping-cough-cases/article_aac24a22-a101-11e1-b8f2-001a4bcf887a.html,U.S. (Arizona)
0.0,33.44838,Measles,Measles,44.85045,North America,33.44838,0,7/2012,2012,1,0,Isolated,-112.07404,"Hee Lee, Michelle Ye. ""Phoenix-area whooping-cough death 1st since 2009."" AZCentral.Com, April 25, 2012."
0.0,34.04893,Measles,Measles,http://www.azcentral.com/news/articles/2012/04/25/20120425phoenix-area-whooping-cough-death-1st-since-2009.html,North America,34.04893,0,8/2012,2012,2,0,Cluster,http://azdailysun.com/news/local/measles-case-surfaces-in-flagstaff/article_e1b77779-6dcf-50b6-9139-2ccea376fbf3.html,U.S. (Arkansas)
-91.82562,35.20523,Measles,Measles,"Bahrampour, Tara . ""Va. Home to Area's 6th Measles Case."" The Washington Post, April 22, 2009.",North America,35.20523,-91.82562,4/2012,2012,2,0,Cluster,"Rusty Mizell. ""Measles Cases Confirmed."" The Spirit of Arkansas. August 30, 2012.",http://www.katv.com/story/19421520/measles-cases-confirmed
-118.53234,34.17053,Mumps,Mumps,"Bahrampour, Tara . ""Va. Home to Area's 6th Measles Case."" The Washington Post, April 22, 2009.",North America,34.17053,-118.53234,"Abram, Susan. ""Providence Tarzana Medical Center reports 2 cases of measles."" Daily News Los Angeles, April 26, 2012.",2012,29,0,Cluster,http://www.dailynews.com/health/ci_20492252/providence-tarzana-medical-center-reports-2-cases-measles,37.87533
9.0,-122.24556,Whooping Cough,Whooping Cough,"Doheny, Kathleen. ""Unraveling the Whooping Cough Epidemic."" WebMD. October 1, 2010. ",North America,-122.24556,9,"""Mumps Outbreak on a University Campus - California."" Morbidity and Mortality Weekly Report, October 7, 2012.",2012,1510,0,Epidemic,http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6148a2.htm?s_cid=mm6148a2_e,39.64026
0,3,Measles,Measles,-106.3742,North America,3,0,1/2012,2012,1,0,Isolated,http://www.cdc.gov/pertussis/outbreaks.html,U.S. (Delaware)
0.0,-75.63437,Whooping Cough,Whooping Cough,39.29067,North America,-75.63437,0,4/2012,2012,4,0,Cluster,http://abclocal.go.com/wpvi/story?section=news/health&id=8522260&rss=rss-wpvi-article-8522260,"U.S. (Florida, Broward County)"
0.0,-80.36586,Whooping Cough,Whooping Cough,26.1901,North America,-80.36586,0,1/2012-4/2012,2012,40,0,Epidemic,http://www.local10.com/thats-life/health/Pertussis-identified-in-Broward-Co/-/1717022/10808020/-/lns7waz/-/,"U.S. (Florida, Hillsborough County)"
-82.30177,27.99036,Whooping Cough,Whooping Cough,"Georgia Department of Public Health. ""Annual Vaccine Preventable Diseases Surveillance Report – Georgia, 2010."" 2010.",North America,27.99036,-82.30177,5/2012,2012,1,1,Isolated,"Maher, Irene. ""Whooping Cough Hits Hillsborough."" The Ledger. June 2, 2012.",http://www.theledger.com/article/20120602/NEWS/120609903/1374
0.0,-112.14302,Whooping Cough,Whooping Cough,42.58364,North America,-112.14302,0,http://www.localnews8.com/news/31002886/detail.html,2012,313,0,Epidemic,U.S. (Illinois),42.30401
8.0,-88.4016,Whooping Cough,Whooping Cough,42.58364,North America,-88.4016,8,"ABC News, ""313 whooping cases confirmed in McHenry County."" March 7, 2012.",2012,19,0,Cluster,http://abclocal.go.com/wls/story?section=news/local/illinois&id=8572713,38.90414
4.0,-89.92532,Measles,Measles,"Nadvornick, Doug. ""North Idaho Suffers Through Whooping Cough Outbreak ."" OPB News, July 22, 2010.",North America,-89.92532,4,2/2012,2012,16,0,Cluster,"Donald, Elizabeth. ""Another Five Cases of Whooping Cough Reported in Madison County."" Highland News Leader. May 18, 2012.",http://www.bnd.com/2012/05/18/2180254/another-five-cases-of-whooping.html
-86.49965,40.01062,Other,Chicken Pox,"Nadvornick, Doug. ""North Idaho Suffers Through Whooping Cough Outbreak ."" OPB News, July 22, 2010.",North America,40.01062,-86.49965,11/2012,2012,100,0,Epidemic,"Indiana State Department of Health. ""16 Confirmed Cases of Measles in Central Indiana."" February 24, 2012.",http://www.in.gov/activecalendar/EventList.aspx?view=EventDetails&eventidn=53452&information_id=107209&type=&syndicate=syndicate
-87.42075,39.41654,Whooping Cough,Whooping Cough,"Smith, Stephen. ""9 at Northeastern may have mumps."" The Boston Globe, April 18, 2009.",North America,39.41654,-87.42075,1/2012-5/2012,2012,270,0,Epidemic,"""W. Indiana county tops 100 chickenpox cases."" San Francisco Chronicle, November 20, 2012.",http://www.sfgate.com/news/article/W-Indiana-county-tops-100-chickenpox-cases-4052864.php
0.0,-93.11531,Measles,Measles,41.88618,North America,-93.11531,0,1/2012,2012,6,0,Cluster,http://wcfcourier.com/news/local/more-pertussis-cases-reported-in-county/article_f7e2cc33-a86d-586c-ab02-a4fb634b50c3.html,"U.S. (Kansas, Finney County)"
-100.87266,37.97169,Whooping Cough,Whooping Cough,38.97167,North America,37.97169,-100.87266,52.13066,2012,80,0,Epidemic,"KAKE News. ""Health Officials Investigate Measles Outbreak In Finney County ."" January 25, 2012",http://www.kake.com/news/headlines/Health_Officials_Investigate_Measles_Outbreak_In_Finney_County_138063683.html
-69.71938,44.76504,Whooping Cough,Whooping Cough,"KTIV. ""Measles reported in Spencer, Iowa area."" April 16, 2009",North America,44.76504,-69.71938,10.64074,2012,133,0,Epidemic,"Farwell, Jackie. ""Whooping cough spreads in Maine; health officials urge child vaccination."" Maine Sun Journal. June 6, 2012.",http://www.sunjournal.com/news/maine/0001/11/30/whooping-cough-spreads-maine-health-officials-urge/1206060
-76.64612,39.03665,Measles,Measles,42.40721,North America,39.03665,-76.64612,1/2012,2012,1,0,Isolated,"Bellmyer, Jane. ""Officials: Whooping cough cases on the rise."" Cecil Daily. July 22, 2012.",http://www.cecildaily.com/news/local_news/article_ad08f7a6-d46c-11e1-9c05-0019bb2963f4.html
0.0,-83.33619,Whooping Cough,Whooping Cough,42.59219,North America,-83.33619,0,http://www.clickondetroit.com/lifestyle/health/Measles-case-confirmed-in-Oakland-County/-/2300442/8488876/-/s9cmc3/-/,2012,14,0,Cluster,"U.S. (Minnesota, Isanti County)",45.63014
0,5,Whooping Cough,Whooping Cough,-94.01909,North America,5,0,10.64074,2012,98,0,Epidemic,http://isanticountynews.com/2012/07/11/whooping-cough-is-making-rounds-again-in-isanti-county/,"U.S. (Minnesota, Olmsted County)"
-92.38136,43.99518,Whooping Cough,Whooping Cough,"Iannelli, Vincent . ""Measles Case Count."" About Pediatrics - Pediatric Parenting and Medical Advice.",North America,43.99518,-92.38136,1/2012-12/2012,2012,4433,0,Epidemic,http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6148a2.htm?s_cid=mm6148a2_e,39.64026
45.02089,0.0,Whooping Cough,Whooping Cough,"Helms, Aubrey. ""Pertussis still a threat in Olmsted County."" Fox 47. July 13, 2012.",North America,0,45.02089,2/2012,2012,4,0,Cluster,-93.50946,U.S. (Missouri)
0.0,-93.2923,Whooping Cough,Whooping Cough,37.20896,North America,-93.2923,0,10.64074,2012,355,0,Epidemic,http://www.news-leader.com/article/20120228/NEWS01/302280038,U.S. (Montana)
0.0,-110.36257,Whooping Cough,Whooping Cough,46.55886,North America,-110.36257,0,10.64074,2012,22,0,Cluster,http://www.dphhs.mt.gov/publichealth/immunization/documents/MontanaPertussisUpdate.pdf,"U.S. (Nevada, Clark County)"
-115.09405,36.07956,Whooping Cough,Whooping Cough,46.72955,North America,36.07956,-115.09405,2/2012,2012,14,0,Cluster,"Bleakley, Caroline. ""Health District Reports 22 Cases of Pertussis."" 8 News Now. July 11, 2012.",http://www.8newsnow.com/story/18983109/health-district-reports-22-cases-of-pertussis
-74.2097,40.08213,Whooping Cough,Whooping Cough,40.058324,North America,40.08213,-74.2097,1/2012-5/2012,2012,112,1,Epidemic,"Nee, Daniel and Graelyn Brashear. ""14 Cases of Whooping Cough Confirmed in Ocean County."" Toms River Patch, February 22, 2012.",http://tomsriver.patch.com/articles/14-cases-of-whooping-cough-confirmed-in-ocean-county
-105.87009,34.51994,Measles,Measles,40.058324,North America,34.51994,-105.87009,http://archive.indianexpress.com/news/cleric-says-polio-vaccination-unislamic-warns-of-jihad-against-docs/961503/,2012,1,0,Isolated,"NM Whoop Cough Cases Up As Fewer Get Shots. NECN.com. May 16, 2012.",http://www.necn.com/05/16/12/NM-whoop-cough-cases-up-as-fewer-get-sho/landing_health.html?&apID=0b788266a3e6414fa858d16378d59b61
0.0,-105.87962,Measles,Measles,34.52452,North America,-105.87962,0,9/2012,2012,1,0,Isolated,http://www.kasa.com/dpps/news/news_health/measles-case-reported-in-northern-nm_4220132,"U.S. (New York, Ulster County)"
-74.32843,41.86438,Whooping Cough,Whooping Cough,"Carrick, Nathan . ""Fourth case of measles reported in Montgomery."" Gazzette.net, April 13, 2009.",North America,41.86438,-74.32843,"WABC, ""Confirmed case of measles in Ulster County,"" September 21, 2012.",2012,1288,0,Epidemic,http://abclocal.go.com/wabc/story?section=news/local/northern_suburbs&id=8820413,40.84288
1.0,-73.29289,Whooping Cough,Whooping Cough,-74.00597,North America,-73.29289,1,"The Republic, ""Schumer says government should provide free whooping cough vaccinations as NY cases triple,"" July 22 2012.",2012,82,0,Epidemic,http://www.therepublic.com/view/story/5f708205499f42468aa928c633fad1de/NY--Whooping-Cough-Schumer,36.01174
0,0,Whooping Cough,Whooping Cough,"Huffingtonpost, ""Brooklyn Mumps Outbreak: 57 Confirmed Cases In Borough Park,"" October 23, 2009.",North America,0,0,-1.08333,2012,179,0,Epidemic,47.55149,-101.00201
0,12,Whooping Cough,Whooping Cough,-79.42538,North America,12,0,10.64074,2012,458,0,Epidemic,http://www.thetimesnews.com/articles/pertussis-52838-department-outbreak.html,U.S. (Oregon)
-120.5542,43.80413,Whooping Cough,Whooping Cough,U.S. (Ohio),North America,43.80413,-120.5542,1/2012-5/2012,2012,46,0,Cluster,"Malee, Patrick. ""Officials call pertussis alert: A public health official says low vaccination rates leave children vulnerable against whooping cough."" The Register-Guard.July 10, 2012.",http://www.registerguard.com/web/newslocalnews/28363316-41/health-county-cases-lane-pertussis.html.csp
0.0,-80.00877,Whooping Cough,Whooping Cough,40.44508,North America,-80.00877,0,3/2012,2012,2,0,Cluster,http://plum-oakmont.patch.com/articles/county-health-department-reports-growing-incidence-of-whooping-cough,U.S. (South Carolina)
-82.64834,34.90462,Whooping Cough,Whooping Cough,41.203322,North America,34.90462,-82.64834,4/2012,2012,32,0,Cluster,"WSPA. ""2 Cases Of Whooping Cough Confirmed In the Upstate."" March 23, 2012.",http://www2.wspa.com/news/2012/mar/23/two-cases-whooping-cough-confirmed-upstate-ar-3464828/
-97.52993,31.13268,Whooping Cough,Whooping Cough,41.756,North America,31.13268,-97.52993,1/2012-12/2012,2012,1497,0,Epidemic,"KWTX. ""More Than 30 Cases Of Whooping Cough Now Confirmed Here."" April 9, 2012.",http://www.kwtx.com/news/health/headlines/More_Than_20_Cases_Of_Whooping_Cough_Confirmed_Here_146687055.html
0.0,-112.09533,Whooping Cough,Whooping Cough,40.96288,North America,-112.09533,0,1/2012-12/2012,2012,632,0,Epidemic,http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6148a2.htm?s_cid=mm6148a2_e,39.64026
44.5588,0.0,Measles,Measles,http://www.davisclipper.com/view/full_story/21844561/article-Adults-also-need--pertussis-vaccine?instance=secondary_stories_left_column,North America,0,44.5588,11/2012,2012,1,0,Isolated,-72.57784,"U.S. (Washington, Cowlitz County)"
-122.7746902,46.1746472,Whooping Cough,Whooping Cough,"Barnett, Erin. ""Floyd school to re-open Monday after whooping cough outbreak."" WSLS10. April 6, 2011.",North America,46.1746472,-122.7746902,1/2012-12/2012,2012,5923,0,Epidemic,http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6148a2.htm?s_cid=mm6148a2_e,39.64026
0,0,Measles,Measles,46.72955,North America,0,0,1/2012-12/2012,2012,2,0,Cluster,44.26193,-88.41538
0.0,-74.59502,Measles,Measles,40.56811,North America,-74.59502,0,-8.40952,2013,175,0,Epidemic,http://patch.com/new-jersey/wayne/annual-number-n-j-measles-cases-fast-approaching-recent-2-year-total,U.S. (Nationwide)
0.0,33.44838,Whooping Cough,Whooping Cough,44.85045,North America,33.44838,0,11/2013,2013,12000,0,Epidemic,38.75408,-96.06445
0,0,Other,Typhoid,"Bahrampour, Tara . ""Va. Home to Area's 6th Measles Case."" The Washington Post, April 22, 2009.",North America,0,0,4/2013,2013,1,0,Isolated,"McClay, Bob. ""Whooping cough outbreak concerns Arizona health officers."" KTAR. November 14, 2013. ",http://ktar.com/22/1677183/Whooping-cough-outbreak-concerns-Arizona-health-officers
0.0,-122.44814,Whooping Cough,Whooping Cough,37.76922,North America,-122.44814,0,11/2013,2013,14,0,Cluster,http://www.sfdph.org/dph/files/newsMediadocs/2013PR/TyphoidFeverv1.pdf,"U.S. (Colorado, Phillips County)"
0,0,Measles,Measles,"Nicholson, Kieran . ""Bacterial meningitis kills second metro-area youth."" The Denver Post, April 24, 2010.",North America,0,0,25.82462,2013,5,0,Secondary,40.53713,-102.34639
0,0,Whooping Cough,Whooping Cough,41.878003,North America,0,0,"CDC. ""Measles Outbreak in an Unvacccinated Family and a Possibly Associated International Traveler."" September 12, 2014.",2013,491,0,Epidemic,http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6336a1.htm?s_cid=mm6336a1_e,38.84541
1.0,-94.85206,Mumps,Mumps,"KTIV. ""Measles reported in Spencer, Iowa area."" April 16, 2009",North America,-94.85206,1,3/2013,2013,12,0,Cluster,"Johnson County Department of Health and Environment. ""Report only PCR positive pertussis results."" January 18, 2013.",http://jcdhe.jocogov.org/subscribe/newsletter/epi/01/1116
-76.61818,39.34624,Measles,Measles,42.40721,North America,39.34624,-76.61818,39.92077,2013,2,0,Isolated,"Medical Daily. ""Mumps Virus Outbreak in Baltimore's Loyola University."" March 14, 2013.",http://www.medicaldaily.com/articles/14257/20130314/mumps-virus-outbreak-baltimore-loyola-university.htm
-85.63602,44.26413,Whooping Cough,Whooping Cough,37.20896,North America,44.26413,-85.63602,"WNEM.com. ""Measles Cases in Michigan, Nationally concern health officials."" September 23, 2013. ",2013,225,0,Epidemic,http://www.wnem.com/story/23504322/measles-cases-in-michigan-nationally-concern-health-officials,48.42415
0,0,Measles,Measles,46.72955,North America,0,0,1/2013-12/2013,2013,15,0,Cluster,44.26193,-88.41538
6.0,-114.15315,Mumps,Mumps,46.72955,North America,-114.15315,6,9/2013,2013,1,0,Isolated,"""Pertussis reports pour in from around MT."" KPAX 8. September 3, 2013.",http://www.kpax.com/news/pertussis-reports-pour-in-from-around-mt/
-74.40566,40.05832,Whooping Cough,Whooping Cough,40.058324,North America,40.05832,-74.40566,39.92077,2013,331,0,Epidemic,"SFGate. ""Number of suspected mumps cases in NJ grows."" September 13, 2013.",http://www.sfgate.com/news/article/Number-of-suspected-mumps-cases-in-NJ-grows-4812886.php
-106.60999,35.1107,Measles,Measles,34.97273,North America,35.1107,-106.60999,55.18024,2013,58,0,Cluster,"Clark, Carol A. ""More than 300 Cases of Pertussis Reported in New Mexico."" Los Alamos Daily Post. August 30, 2013.",http://www.ladailypost.com/content/more-300-cases-pertussis-reported-new-mexico
0.0,-73.95362,Whooping Cough,Whooping Cough,40.70645,North America,-73.95362,0,9/2013,2013,11,0,Cluster,http://online.wsj.com/article/SB10001424127887324251504578578054234429308.html,"U.S. (New York, St. Lawrence County)"
-74.93021,44.44731,Whooping Cough,Whooping Cough,-74.00597,North America,44.44731,-74.93021,"Watertown Daily Times. ""Public Health: Outbreak of Whooping Cough in St. Lawrence County."" September 24, 2013.",2013,326,0,Epidemic,http://www.watertowndailytimes.com/article/20130924/DCO/709249745,35.77959
1.0,-78.63818,Measles,Measles,-74.00597,North America,-78.63818,1,4/2013-5/2013,2013,23,0,Cluster,"""Pertussis outbreak continues in North Carolina."" Healio. August 28, 2013.",http://www.healio.com/pediatrics/respiratory-infections/news/online/%7B7807cb8d-980c-4c34-899b-63cdd8554a2f%7D/pertussis-outbreak-continues-in-north-carolina
0.0,-79.10969,Whooping Cough,Whooping Cough,36.0263,North America,-79.10969,0,6/2013,2013,52,0,Cluster,http://dailysoutherner.com/local/x319988597/Measles-cases-have-state-health-officials-concerned,"U.S. (Northampton, Massachusetts"
-72.6412,42.32509,Whooping Cough,Whooping Cough,35.759573,North America,42.32509,-72.6412,-8.40952,2013,901,0,Epidemic,"Rodriguez, Anaridis. ""Increase in whooping cough cases in Northampton."" Channel 22 WWLP News. June 4, 2013.",http://www.wwlp.com/dpp/news/local/hampshire/increase-in-whooping-cough-cases-in-northampton
-83.67739,39.89121,Measles,Measles,-79.42538,North America,39.89121,-83.67739,1/2013-12/2013,2013,6,0,Epidemic,"Latta, Tiffany Y. ""Clark pertussis cases still rising."" Springfield News Sun. December 8, 2013.",http://www.springfieldnewssun.com/news/news/local/clark-pertussis-cases-still-rising/ncDhn/
0.0,-122.59274,Measles,Measles,44.84464,North America,-122.59274,0,http://www.bizjournals.com/portland/blog/health-care-inc/2014/06/measles-cases-are-on-the-rise-but-theres-no-need.html,2013,2,0,Isolated,"U.S. (Seminole County, Florida)",28.71317
0.0,-75.63437,Measles,Measles,-81.20782,North America,-75.63437,0,3/2013,2013,1,0,Isolated,2/2013-3/2013,"Comas, Martin E. ""Seminole County confirms second case of measles."" Orlando Sentinel. March 15, 2013."
0,0,Measles,Measles,41.203322,North America,0,0,4/2013,2013,1,0,Isolated,"WSVN-TV. ""1 So. Fla. measles case reported."" March 28, 2013.",http://www.wsvn.com/news/articles/local/21010221063363/1-so-fla-measles-case-reported/
-95.31025,29.77518,Measles,Measles,41.203322,North America,29.77518,-95.31025,8/2013,2013,16,0,Cluster,"Christian, Carol. ""County's first reported case of measles since 2011 seen in 1-year-old."" Houston Chronicle, April 13, 2013.",http://www.chron.com/news/houston-texas/houston/article/County-s-1st-reported-case-of-measlessince-4432426.php
-97.32085,32.72541,Whooping Cough,Whooping Cough,41.203322,North America,32.72541,-97.32085,1/2013-12/2013,2013,3482,0,Epidemic,"God Discussion. ""Measles outbreak at Copeland church reveals that majority of victims were never vaccinated."" September 10, 2013.""",http://www.goddiscussion.com/114130/measles-outbreak-at-copeland-church-reveals-that-majority-of-victims-were-never-vaccinated/
-97.77139,30.26382,Mumps,Mumps,"Templeton, David. ""Source of Measles outbreak was visitor from India."" Pittsburgh Post Gazette. April 10, 2009.",North America,30.26382,-97.77139,3/2013,2013,15,0,Cluster,"Karnes, Cliff. ""Record Cases of Pertussis Reported Across the State, Three Reported in Brown County."" Brownwood News. December 20, 2013. 
",http://www.brownwoodnews.com/index.php?option=com_content&view=article&id=14057
0.0,-77.43605,Measles,Measles,37.54072,North America,-77.43605,0,1/2013,2013,2,0,Isolated,http://www.wric.com/story/21807983/mumps-outbreak-widens-at-university-of-richmond,"U.S. (Washington, King County)"
0.0,-122.00357,Measles,Measles,47.56541,North America,-122.00357,0,7/2013,2013,2,0,Isolated,http://sammamish.patch.com/articles/klahanie-measles-case-reported,"U.S. (Washington, Seattle)"
-122.33207,47.60621,Whooping Cough,Whooping Cough,31.968599,North America,47.60621,-122.33207,"Kirotv.com. ""Seattle officials' warning about local measles cases."" July 17, 2013.",2013,4783,0,Epidemic,http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6148a2.htm?s_cid=mm6148a2_e,39.64026
47.28668,0.0,Measles,Measles,31.968599,North America,0,47.28668,8/2013,2013,2,0,Isolated,-119.28955,1/2012-1/2013
0.0,-121.9836,Whooping Cough,Whooping Cough,47.54803,North America,-121.9836,0,1/2013-12/2013,2013,31,0,Epidemic,http://www.valleyrecord.com/community/223334261.html,"U.S. (Wisconsin, Wood County)"
0.0,-89.81735,Whooping Cough,Whooping Cough,44.38358,North America,-89.81735,0,52.36799,2014,15,0,Cluster,http://wsau.com/news/articles/2013/dec/20/health-officials-seeing-more-pertussis-cases-in-central-wisconsin/,"U.S. (Alabama, Mobile County)"
0.0,-88.03989,Whooping Cough,Whooping Cough,30.69537,North America,-88.03989,0,http://www.taipeitimes.com/News/taiwan/archives/2013/08/07/2003569130,2014,130,0,Epidemic,http://www.al.com/news/mobile/index.ssf/2014/06/whooping_cough_outbreak_not_sl.html,U.S. (Alaska)
0.0,-147.71639,Whooping Cough,64.83778,"Bahrampour, Tara . ""Va. Home to Area's 6th Measles Case."" The Washington Post, April 22, 2009.",North America,-147.71639,0,1/2014-12/2014,2014,10831,1,Epidemic,http://www.newsminer.com/features/health/more-than-cases-of-whooping-cough-reported-in-in-alaska/article_55b07906-94b4-11e4-bab0-2f9260573e86.html,Whooping cough
0.0,-126.339112,Whooping Cough,Whooping Cough,37.467380,North America,-126.339112,0,1/2014-10/2014,2014,116,0,Epidemic,http://outbreaknewstoday.com/california-pertussis-cases-top-10000-for-2014/,"U.S. (Colorado, Weld County)"
0.0,-104.48,Whooping Cough,Whooping Cough,40.5266,North America,-104.48,0,2/2014,2014,48,0,Cluster,http://denver.cbslocal.com/2014/10/03/whooping-cough-cases-rise-in-weld-county-impact-schools/,"U.S. (Delaware, Kent County)"
-75.43447,39.14406,Whooping Cough,Whooping Cough,"Georgia Department of Public Health. ""Annual Vaccine Preventable Diseases Surveillance Report – Georgia, 2010."" 2010.",North America,39.14406,-75.43447,1/2014-9/2014,2014,287,1,Epidemic,"Montgomery, Jeff and Bothum, Kelly. ""Whooping cough hits Kent County Amish community."" Delaware Online. February 7, 2014.
",http://www.delawareonline.com/article/20140208/HEALTH/302080029/Whooping-cough-hits-Kent-County-Amish-community
-116.24203,43.47877,Mumps,Mumps,"Georgia Department of Public Health. ""Annual Vaccine Preventable Diseases Surveillance Report – Georgia, 2010."" 2010.",North America,43.47877,-116.24203,11/2014,2014,10,0,Cluster,"KPVI. ""Idaho Attributes Increase in Pertussis to Low Vaccination Rates."" n.d.",http://www.kpvi.com/content/news/local/story/Idaho-Attributes-Increase-in-Pertussis-to-Low/M2FEtvj900SynGy_dNF1Tw.cspx
0.0,-117.01261,Whooping Cough,Whooping Cough,46.72881,North America,-117.01261,0,http://www.healthandwelfare.idaho.gov/Default.aspx?tabid=130&ctl=ArticleView&mid=3061&articleId=1801,2014,24,0,Cluster,"U.S. (Illinois, Staunton)",39.0108
0,10,Whooping Cough,Whooping Cough,-89.7878,North America,10,0,12/2014,2014,1,1,Isolated,http://kplr11.com/2014/10/29/cdc-monitoring-whooping-cough-outbreak-in-staunton-illinois/,"U.S. (Kansas, Barton County)"
0.0,-98.76515,Whooping Cough,Whooping Cough,38.36138,North America,-98.76515,0,4/2014,2014,6,0,Cluster,http://www.kwch.com/news/local-news/Whooping-cough-kills-six-week-old-boy-in-Barton-County/30955922,"U.S. (Maine, York County)"
